step,train_loss,train_acc,dev_loss,dev_acc
8000,0.08627364039421082,0.97075,0.2618246078491211,0.9182857142857143
8100,0.1028648316860199,0.9665,0.3015451431274414,0.916
8200,0.05089540407061577,0.96275,0.29064249992370605,0.9147142857142857
8300,0.08372947573661804,0.96925,0.29195636510849,0.916
8400,0.06048502027988434,0.96125,0.292571485042572,0.9125714285714286
8500,0.14412188529968262,0.96875,0.29785099625587463,0.9151428571428571
8600,0.14716018736362457,0.97275,0.2896149158477783,0.9185714285714286
8700,0.02679702267050743,0.973,0.29532390832901,0.9154285714285715
8800,0.05360356345772743,0.962,0.3197470009326935,0.9088571428571428
8900,0.05768081545829773,0.9645,0.2959117591381073,0.917
9000,0.05384935066103935,0.9745,0.2885943055152893,0.9161428571428571
9100,0.06167725473642349,0.96725,0.31392568349838257,0.9134285714285715
9200,0.08664948493242264,0.96725,0.3138204514980316,0.9152857142857143
9300,0.06473872065544128,0.97375,0.3163011372089386,0.9178571428571428
9400,0.0890427902340889,0.97,0.3156653642654419,0.9131428571428571
9500,0.15255184471607208,0.97075,0.32131487131118774,0.9167142857142857
9600,0.13357248902320862,0.97525,0.3349388837814331,0.9197142857142857
9700,0.19218793511390686,0.977,0.30872634053230286,0.916
9800,0.047370683401823044,0.97125,0.32768410444259644,0.9174285714285715
9900,0.0819295346736908,0.982,0.30994531512260437,0.9198571428571428
